case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
size 8,197.8046875,231.4765625,226,,,,,,,,,
size 9,77.87109375,112.015625,269,,,,,,,,,
size 10,127.890625,154.328125,216,,,,,,,,,
size 1,,,,36.625,73.07421875,123,,,,,,
size 2,,,,26.6640625,49.515625,161,,,,,,
size 3,,,,46.80078125,74.7421875,181,,,,,,
size 4,,,,76.9140625,112.75,198,,,,,,
size 5,,,,77.1015625,109.92578125,180,,,,,,
size 6,,,,77.1796875,112.36328125,250,,,,,,
size 7,,,,37.23046875,73.6484375,144,,,,,,
size 8,,,,57.25390625,92.31640625,192,,,,,,
size 9,,,,57.31640625,90.7578125,205,,,,,,
size 10,,,,97.48046875,132.22265625,375,,,,,,
size 1,,,,,,,26.8515625,55.4375,176,,,
size 2,,,,,,,46.91796875,73.22265625,178,,,
size 3,,,,,,,47.1171875,73.0546875,266,,,
size 4,,,,,,,27.18359375,51.69921875,240,,,
size 5,,,,,,,57.2734375,94.05859375,247,,,
size 6,,,,,,,97.48046875,131.57421875,236,,,
size 7,,,,,,,137.70703125,170.0234375,223,,,
size 8,,,,,,,67.8046875,92.84765625,490,,,
size 9,,,,,,,137.83203125,172.3828125,246,,,
size 10,,,,,,,198.25390625,230.90234375,248,,,
size 1,,,,,,,,,,57.06640625,91.765625,237
size 2,,,,,,,,,,37.24609375,66.8125,208
size 3,,,,,,,,,,27.3984375,64.01171875,299
size 4,,,,,,,,,,37.55078125,74.015625,635
size 5,,,,,,,,,,67.91796875,107.9375,265
size 6,,,,,,,,,,108.171875,148.19140625,279
size 7,,,,,,,,,,28.4921875,168.55078125,476
size 8,,,,,,,,,,58.50390625,86.90625,287
size 9,,,,,,,,,,88.48046875,135.75,297
size 10,,,,,,,,,,38.81640625,66.4296875,514
size 1,26.8125,66.828125,212,,,,,,,,,
size 2,36.921875,71.63671875,236,,,,,,,,,
size 3,26.94140625,66.95703125,237,,,,,,,,,
size 4,57.16015625,90.82421875,297,,,,,,,,,
size 5,77.30859375,115.75,253,,,,,,,,,
size 6,137.5,176.4296875,250,,,,,,,,,
size 7,127.62109375,154.85546875,275,,,,,,,,,
size 8,197.80078125,231.93359375,396,,,,,,,,,
size 9,77.8828125,117.7109375,235,,,,,,,,,
size 10,127.90234375,155.51171875,306,,,,,,,,,
size 1,,,,36.62890625,70.51953125,344,,,,,,
size 2,,,,26.69140625,55.86328125,148,,,,,,
size 3,,,,46.80078125,71.0234375,135,,,,,,
size 4,,,,76.93359375,109.6953125,211,,,,,,
size 5,,,,77.10546875,114.48046875,190,,,,,,
size 6,,,,77.1796875,112.578125,234,,,,,,
size 7,,,,37.234375,75.328125,154,,,,,,
size 8,,,,57.2734375,91.06640625,217,,,,,,
size 9,,,,57.3203125,95.875,195,,,,,,
size 10,,,,97.4375,131.70703125,215,,,,,,
size 1,,,,,,,26.8515625,54.62890625,514,,,
size 2,,,,,,,46.95703125,75.4765625,335,,,
size 3,,,,,,,47.1484375,71.5625,320,,,
size 4,,,,,,,27.21875,54.8046875,323,,,
size 5,,,,,,,57.37109375,96.0546875,292,,,
size 6,,,,,,,97.53515625,131.28515625,555,,,
size 7,,,,,,,137.73828125,175.3515625,673,,,
size 8,,,,,,,87.84765625,114.32421875,825,,,
size 9,,,,,,,157.96484375,195.3828125,750,,,
size 10,,,,,,,218.41015625,258.00390625,681,,,
size 1,,,,,,,,,,57.07421875,95.375,441
size 2,,,,,,,,,,37.25,64.87109375,507
size 3,,,,,,,,,,27.39453125,62.24609375,390
size 4,,,,,,,,,,37.6171875,75.5078125,485
size 5,,,,,,,,,,67.9140625,108.0078125,405
size 6,,,,,,,,,,108.27734375,148.296875,364
size 7,,,,,,,,,,28.578125,168.6328125,418
size 8,,,,,,,,,,58.58984375,87.96875,683
size 9,,,,,,,,,,88.58203125,134.10546875,517
size 10,,,,,,,,,,38.91015625,64.4921875,774
size 1,26.7421875,66.7578125,500,,,,,,,,,
size 2,36.9609375,70.515625,759,,,,,,,,,
size 3,27.015625,67.03125,729,,,,,,,,,
size 4,57.2421875,96.43359375,553,,,,,,,,,
size 5,77.37890625,116.078125,600,,,,,,,,,
size 6,137.578125,177.1171875,433,,,,,,,,,
size 7,127.68359375,154.3671875,471,,,,,,,,,
size 8,197.9140625,236.81640625,367,,,,,,,,,
size 9,77.984375,116.8125,744,,,,,,,,,
size 10,128.00390625,154.8125,588,,,,,,,,,
size 1,,,,36.64453125,70.0390625,255,,,,,,
size 2,,,,26.6875,53.8984375,579,,,,,,
size 3,,,,46.8203125,70.01953125,362,,,,,,
size 4,,,,76.93359375,112.90234375,453,,,,,,
size 5,,,,77.12890625,113.57421875,222,,,,,,
size 6,,,,77.203125,111.8125,288,,,,,,
size 7,,,,37.25390625,76.53125,182,,,,,,
size 8,,,,57.296875,94.67578125,341,,,,,,
size 9,,,,57.3359375,92.40625,325,,,,,,
